"";"YEAR";"N_UP";"Ca_UP";"Mg_UP";"K_UP";"S_UP";"P_UP";"N_LF";"Ca_LF";"Mg_LF";"K_LF";"S_LF";"P_LF";"N_Minz";"Ca_Minz";"Mg_Minz";"K_Minz";"S_Minz";"P_Minz";"N_SOMZ";"Ca_SOMZ";"Mg_SOMZ";"K_SOMZ";"S_SOMZ";"P_SOMZ";"N_MinSUM";"P_MinSUM";"S_MinSUM"
"14";2018;35,9592323;18,9677677;4,8550386;23,7473831;6,0707941;4,8394094;22,3901367;8,5100012;2,7432942;11,0944881;1,6400273;3,4504189;7,7069111;9,8516922;2,9503884;11,0904255;1,7750484;2,3765051;24,8088341;-0,0185108;-0,0112257;-0,0180583;4,9654889;3,271775;32,5157452;5,6482801;6,7405373
"15";2019;35,6090546;18,5868092;4,7544527;23,5706997;5,9241152;4,791811;22,3848267;8,5099983;2,7432942;11,0944843;1,6400269;3,450418;7,7217708;9,7802486;2,9463334;11,1448708;1,77168;2,3861237;24,4607296;-0,018492;-0,0112143;-0,01804;4,8428359;3,2229297;32,1825004;5,6090534;6,6145159
"16";2020;35,6393051;18,5710297;4,6979008;23,6490269;5,9222636;4,7982745;22,3805256;8,5100012;2,7432952;11,0944881;1,6400274;3,4504192;7,7325559;9,7191029;2,9421558;11,1859703;1,7684097;2,3934836;24,3318253;-0,018429;-0,0111761;-0,0179785;4,7784538;3,2280505;32,0643812;5,6215341;6,5468635
"17";2021;35,4940872;18,4958191;4,6902323;23,4613094;5,9499869;4,7781005;22,376833;8,510004;2,7432959;11,0944901;1,6400276;3,4504209;7,7402534;9,6661062;2,9379072;11,2167091;1,7652313;2,3990898;24,2077312;-0,0183511;-0,0111289;-0,0179025;4,7424502;3,2070708;31,9479846;5,6061606;6,5076815
"18";2022;35,3143082;18,3164597;4,6734228;23,0646362;5,9168158;4,7551599;22,3737583;8,5099993;2,7432938;11,0944805;1,6400267;3,4504192;7,7455945;9,6195936;2,9336286;11,2394047;1,7621402;2,4033308;24,0384865;-0,0182524;-0,011069;-0,0178062;4,6973557;3,1837258;31,784081;5,5870566;6,4594959
"19";2023;35,3660812;18,3464127;4,6806421;23,1171017;5,9487619;4,7688727;22,3712234;8,5100021;2,743295;11,0944805;1,640027;3,4504204;7,7491589;9,5782585;2,9293487;11,2558699;1,7591314;2,4065137;23,9987469;-0,0181358;-0,0109983;-0,0176925;4,6747441;3,1967323;31,7479058;5,603246;6,4338755
"20";2024;35,0504951;18,1926842;4,6569066;23,027647;5,8889942;4,7280002;22,3690414;8,5100021;2,743295;11,0944805;1,6400269;3,4504204;7,7513785;9,5410767;2,9250913;11,2675085;1,7562021;2,408874;23,7993813;-0,0180138;-0,0109243;-0,0175734;4,6195922;3,1561487;31,5507598;5,5650227;6,3757943
"21";2025;34,9565506;18,0884571;4,6478324;23,0065098;5,8450751;4,7212758;22,3670731;8,510006;2,7432957;11,0944881;1,6400273;3,4504216;7,7525849;9,5072575;2,9208753;11,2754173;1,7533486;2,4105961;23,6444302;-0,0178908;-0,0108497;-0,0174535;4,5668979;3,1492417;31,3970151;5,5598378;6,3202465
"22";2026;0;0;0;0;0;0;0;0;0;0;0;0;7,2561793;8,7691374;2,6887925;10,358695;1,6143109;2,2421432;5,1891313;-0,0176903;-0,0107281;-0,0172579;3,8237412;-0,5300775;12,4453106;1,7120657;5,4380521
"23";2027;0;0;0;0;0;0;0;0;0;0;0;0;5,9434061;7,0151672;2,1285765;8,112464;1,279138;1,8030827;-5,0839381;-0,0170545;-0,0103426;-0,0166376;3,8012249;-0,7784788;0,859468;1,0246039;5,0803629
"24";2028;0;0,0049906;0,0023961;0,0228004;0;0;0;0;0;0;0;0;4,835587;5,6444621;1,6913809;6,3617697;1,0175365;1,4392489;-6,8026948;-0,0162511;-0,0098554;-0,0158539;3,7809327;-0,8230987;-1,9671078;0,6161502;4,7984692
"25";2029;0;0,0104164;0,005001;0,0475888;0;0;0;0;0;0;0;0;3,9411459;4,5723982;1,350027;4,9970841;0,8132538;1,1480654;-6,277463;-0,0154876;-0,0093923;-0,015109;3,7609801;-0,8144792;-2,3363171;0,3335862;4,5742339
"26";2030;0;0,0158421;0,007606;0,0723772;0;0;0;0;0;0;0;0;3,2311978;3,7330582;1,0833459;3,9330897;0,6536303;0,9182459;-5,3045435;-0,014825;-0,0089905;-0,0144626;3,7408936;-0,7946905;-2,0733457;0,1235554;4,3945239
"27";2031;0;0,0212679;0,010211;0,0971657;0;0;0;0;0;0;0;0;2,6712177;3,0750952;0,8748481;3,1033335;0,5288045;0,7378513;-4,3647504;-0,0142681;-0,0086528;-0,0139194;3,7206538;-0,7750657;-1,6935327;-0,0372144;4,2494583
"28";2032;0;0,0266936;0,0128159;0,1219541;0;0;0;0;0;0;0;0;2,2302372;2,5585105;0,7116886;2,456054;0,4310952;0,5965165;-3,5590703;-0,013804;-0,0083713;-0,0134665;3,7002609;-0,7582054;-1,3288331;-0,1616889;4,1313561
"29";2033;0;0,0520818;0,0250051;0,2379441;0;0;0;0;0;0;0;0;1,8827466;2,1521473;0,5838625;1,9509305;0,3545191;0,4858049;-2,8966539;-0,0134159;-0,008136;-0,0130879;3,6796868;-0,7444814;-1,0139073;-0,2586765;4,0342059
"30";2034;0;0,0948062;0,0455177;0,4331375;0;0;0;0;0;0;0;0;1,6084063;1,8317353;0,483576;1,556558;0,2944154;0,399022;-2,3616712;-0,0130886;-0,0079375;-0,0127686;3,6590836;-0,7332543;-0,7532649;-0,3342323;3,953499
"31";2035;0;0,1700818;0,0816584;0,7770458;1,1455222;0;0;0;0;0;0;0;1,3912123;1,578366;0,4047581;1,2484735;0,2471534;0,3309112;-1,925136;-0,0128092;-0,007768;-0,0124961;3,6386096;-0,7246302;-0,5339237;-0,393719;3,885763
"32";2036;0;0,6165871;0,1295876;1,2331311;2,6635921;0;0;0;0;0;0;0;1,2186427;1,3773103;0,3426795;1,0076216;0,2099049;0,2773641;-1,571954;-0,0125678;-0,0076216;-0,0122605;3,6564291;-0,7180902;-0,3533113;-0,4407261;3,866334
"33";2037;2,8254051;11,8439531;0,1859186;1,7691653;2,7674894;0;0;0;0;0;0;0;1,0809234;1,2170924;0,2936562;0,8191601;0,1804667;0,2351753;-1,0759095;-0,012356;-0,0074932;-0,012054;3,6468737;-0,7125471;0,00501390000000002;-0,4773718;3,8273404
"34";2038;12,8931456;13,9320688;0,2885312;2,3541627;2,8095968;0;0;0;0;0;0;0;0,9704335;1,0887722;0,2548182;0,6715267;0,1571224;0,2018461;4,144012;-0,0121676;-0,007379;-0,0118702;3,6306515;-0,7080447;5,1144455;-0,5061986;3,7877739
"35";2039;24,046032;19,3668442;2,6322389;9,4213905;3,6313272;0;9,8479881;3,7;1,192737;4,823689;0,7130554;1,5001823;1,1000652;1,2927892;0,3230252;0,9564795;0,1977772;0,2492042;12,9216671;-0,0120316;-0,0072964;-0,0117375;3,6959999;-0,7066577;14,0217323;-0,4574535;3,8937771
"36";2040;24,9110317;20,4212151;3,1352355;14,4127388;3,7527587;2,8579662;9,8479853;3,6999989;1,1927366;4,8236876;0,7130551;1,5001817;1,6055187;1,9589614;0,5401335;1,8433247;0,3274539;0,4194472;17,783865;-0,0120996;-0,0073377;-0,0118038;3,6871572;1,2769058;19,3893837;1,696353;4,0146111
"37";2041;25,5918999;20,9743271;3,2677715;15,2891245;3,9306855;3,1927269;9,8479891;3,6999996;1,1927372;4,823689;0,7130554;1,5001823;2,033627;2,4745791;0,7086355;2,5333221;0,428076;0,5610679;19,4618816;-0,0122525;-0,0074304;-0,011953;3,6838424;1,6988457;21,4955086;2,2599136;4,1119184
"38";2042;28,637104;22,372179;3,6900113;17,3431396;4,3264298;3,6321073;12,3099861;4,624999;1,4909214;6,0296116;0,8913193;1,8752276;2,4326193;2,9498603;0,8640667;3,170202;0,5208871;0,6927395;21,3213634;-0,0124063;-0,0075237;-0,0121031;3,7055075;2,1890712;23,7539827;2,8818107;4,2263946
"39";2043;31,2949505;23,0638561;4,01894;18,7726841;4,6932826;4,0255346;14,722743;5,5499997;1,7891055;7,2355323;1,0695832;2,2502728;2,9017057;3,5214539;1,0504812;3,9321494;0,6322243;0,8480469;23,5318222;-0,01258;-0,007629;-0,0122724;3,7403293;2,5901699;26,4335279;3,4382168;4,3725536
"40";2044;35,5105972;24,5166988;4,6190896;21,2516861;5,2671108;4,7741685;19,6119022;7,4000001;2,3854744;9,6473751;1,4261109;3,0003636;3,4850519;4,2449942;1,2858176;4,8917217;0,7728115;1,0418731;26,6417351;-0,0127968;-0,0077605;-0,012484;3,8338993;3,326371;30,126787;4,3682441;4,6067108
"41";2045;36,4251671;25,3216839;4,9875069;22,8203182;5,6837749;5,2236252;22,5539951;8,5099993;2,7432959;11,0944805;1,6400275;3,450418;4,2190413;5,1531339;1,5806049;6,0915141;0,9489431;1,2849995;28,0495186;-0,013098;-0,0079432;-0,0127778;3,9040926;3,7649333;32,2685599;5,0499328;4,8530357
"42";2046;36,3036041;24,9128132;5,0016356;23,0152054;5,9164782;5,2163024;22,4814644;8,5099993;2,7432954;11,0944843;1,6400273;3,4504178;4,9338317;6,0107894;1,8590637;7,225069;1,1153157;1,5202373;27,97435;-0,013449;-0,0081561;-0,0131203;3,9328451;3,7426202;32,9081817;5,2628575;5,0481608
"43";2047;36,2434769;24,3974266;4,997622;23,1220169;6,0858526;5,1930261;22,3586655;8,5099993;2,7432952;11,0944862;1,640027;3,4504178;5,5033689;6,6760068;2,0754359;8,107336;1,2445735;1,7082528;27,4442081;-0,013769;-0,0083501;-0,0134325;3,9486179;3,7027426;32,947577;5,4109954;5,1931914
"44";2048;36,2268105;23,811161;5,0111604;23,3271675;6,2369571;5,1806984;22,2647076;8,5100012;2,7432954;11,0944862;1,6400274;3,4504178;5,9465003;7,191402;2,2434616;8,7938919;1,3449305;1,8563735;26,9246216;-0,0140236;-0,0085045;-0,0136808;3,9621382;3,6757376;32,8711219;5,5321111;5,3070687
"45";2049;36,2500725;20,8920383;5,0314069;23,5759258;5,9552336;5,1731138;22,2001877;8,5099993;2,7432957;11,0944862;1,6400274;3,4504178;6,2886648;7,5901651;2,373841;9,3280249;1,4227843;1,9723628;26,5168705;-0,0142108;-0,008618;-0,0138634;3,8423789;3,6563759;32,8055353;5,6287387;5,2651632
"46";2050;35,9450378;20,5150738;4,9896879;23,5407162;5,375844;5,1087036;22,1661854;8,5100012;2,7432957;11,0944881;1,6400275;3,450418;6,5527043;7,8981471;2,47491;9,7434425;1,4831176;2,0629656;26,0424652;-0,0143398;-0,0086963;-0,0139893;3,6433873;3,5833983;32,5951695;5,6463639;5,1265049
"47";2051;35,9216766;20,4068851;4,996707;23,681263;5,5095158;5,0947318;22,1508789;8,5100012;2,7432957;11,0944881;1,6400276;3,4504189;6,7573271;8,1354856;2,5531604;10,0664091;1,5298115;2,1336696;25,6759605;-0,0144213;-0,0087457;-0,0140688;3,6545737;3,5618327;32,4332876;5,6955023;5,1843852
"48";2052;35,9168663;20,3921547;5,0103507;23,8519955;5,6655378;5,0893888;22,1414299;8,5100012;2,7432957;11,0944862;1,6400276;3,4504189;6,9165111;8,3178577;2,6136489;10,3173819;1,5658884;2,1888337;25,4389591;-0,0144654;-0,0087724;-0,0141118;3,6692655;3,5509889;32,3554702;5,7398226;5,2351539
"49";2053;35,806942;20,2257824;5,0061946;23,9273949;5,7562432;5,0689535;22,1342449;8,5100031;2,7432964;11,0944901;1,640028;3,4504192;7,0405784;8,4574757;2,6603138;10,512289;1,5937036;2,2318749;25,2177525;-0,0144801;-0,0087813;-0,0141261;3,6685288;3,5263584;32,2583309;5,7582333;5,2622324
"50";2054;35,6637039;19,9890194;4,990448;23,9463539;5,8037677;5,0381665;22,1286926;8,5099993;2,743295;11,0944805;1,6400273;3,4504175;7,1374469;8,5638533;2,6962216;10,6635399;1,6150903;2,2654696;24,9825211;-0,0144723;-0,0087766;-0,0141185;3,6555588;3,4923494;32,119968;5,757819;5,2706491
"51";2055;35,4798012;19,7505493;4,8590655;23,9334774;5,7979136;5,0073824;22,124382;8,5100021;2,7432954;11,0944862;1,6400276;3,450418;7,2132235;8,6443987;2,7237618;10,7807961;1,6314759;2,2917018;24,7310562;-0,0144471;-0,0087613;-0,0140939;3,6308045;3,4592869;31,9442797;5,7509887;5,2622804
"52";2056;35,284626;19,4841728;4,7845368;23,8862972;5,8094273;4,9678917;22,1222439;8,5100021;2,7432957;11,0944843;1,6400278;3,4504182;7,2726545;8,7048779;2,7447951;10,8715973;1,6439735;2,3121977;24,475956;-0,0144085;-0,0087379;-0,0140563;3,6086948;3,41802;31,7486105;5,7302177;5,2526683
"53";2057;35,1775856;19,2270927;4,751061;23,9019222;5,8209476;4,949698;22,1229687;8,5100012;2,7432952;11,0944834;1,6400275;3,450418;7,3195038;8,7497835;2,7607694;10,9417963;1,6534494;2,3282235;24,2699108;-0,0143598;-0,0087084;-0,0140088;3,5859585;3,3985243;31,5894146;5,7267478;5,2394079
"54";2058;35,0585442;19,0704823;4,7340999;23,3322372;5,825501;4,9315033;22,1242867;8,5100012;2,743295;11,0944805;1,640027;3,4504182;7,3567114;8,7826109;2,772814;10,995966;1,6605772;2,3407657;24,0985966;-0,0143037;-0,0086744;-0,0139541;3,5603724;3,379391;31,455308;5,7201567;5,2209496
"55";2059;35,0067062;18,9093647;4,715776;23,0541935;5,8558502;4,921154;22,1251469;8,5100012;2,743295;11,0944805;1,6400275;3,4504192;7,3863959;8,8060837;2,7818062;11,0376587;1,6658825;2,3505948;23,9752369;-0,0142419;-0,0086369;-0,0138937;3,5384395;3,3683555;31,3616328;5,7189503;5,204322
"56";2060;34,8210411;18,7298965;4,6984873;23,0161037;5,8316183;4,8962336;22,1257706;8,5100012;2,7432952;11,0944805;1,6400276;3,4504192;7,4101853;8,8223238;2,7884319;11,0696497;1,6697743;2,3583055;23,8132381;-0,0141758;-0,0085968;-0,0138293;3,5058801;3,3431714;31,2234234;5,7014769;5,1756544
"57";2061;34,7770882;18,6648045;4,6958995;23,0373726;5,8462043;4,891489;22,1261101;8,5099983;2,743295;11,0944777;1,640027;3,450418;7,4293566;8,8329773;2,7932234;11,0940914;1,6725708;2,3643689;23,692049;-0,0141067;-0,0085549;-0,0137619;3,479882;3,338053;31,1214056;5,7024219;5,1524528
"58";2062;34,4506073;18,3687096;4,6524076;22,8697453;5,7659159;4,8394094;22,131752;8,5100002;2,7432952;11,0944834;1,6400275;3,4504192;7,4449959;8,839324;2,7965941;11,1126652;1,6745204;2,3691442;23,4666023;-0,0140356;-0,0085118;-0,0136925;3,4334822;3,2863667;30,9115982;5,6555109;5,1080026
"59";2063;34,1500244;18,0236702;4,6090126;22,7002125;5,6459231;4,7918129;22,1486797;8,5100031;2,7432957;11,0944881;1,6400281;3,4504204;7,458343;8,842371;2,7988682;11,1266861;1,6758159;2,3729177;23,17206;-0,0139631;-0,0084678;-0,0136218;3,3814578;3,2390327;30,630403;5,6119504;5,0572737
"60";2064;34,1800652;17,9341393;4,5944853;22,6547394;5,6199346;4,7982736;22,1636333;8,5099983;2,7432942;11,0944805;1,640027;3,450418;7,4704041;8,8428917;2,8002954;11,137166;1,6766064;2,3759086;23,0341091;-0,0138896;-0,0084232;-0,01355;3,3418059;3,2451832;30,5045132;5,6210918;5,0184123
"61";2065;30,6801205;17,2774239;4,3568091;20,881176;5,6139789;3,9241221;13,0461016;5,0070062;1,6140649;6,5276322;0,9649386;2,0301139;9,3216858;11,207839;3,9052002;15,1922989;2,6500678;3,4728596;21,912281;-0,0141771;-0,0085976;-0,0138305;3,3125653;2,4735007;31,2339668;5,9463603;5,9626331
"62";2066;35,2623253;14,1479292;3,4018786;15,0938587;4,0442624;4,7551608;17,4920845;6,7451029;2,1743608;8,7935905;1,2999007;2,734833;14,015377;17,1327152;6,5291905;24,7034302;4,9873695;6,2617774;17,4017963;-0,0183247;-0,0111129;-0,0178767;3,0732574;3,0273268;31,4171733;9,2891042;8,0606269
"63";2067;34,1611061;12,3689537;4,0261426;18,3594074;2,8521562;4,7688727;17,4856224;6,7446771;2,1742234;8,7930355;1,2998188;2,7346609;12,8444805;16,1161823;5,8257904;22,0518265;4,3550134;5,6324968;17,513834;-0,0208904;-0,0126688;-0,0203797;2,9999938;3,0425231;30,3583145;8,6750199;7,3550072
"64";2068;0;0;0;0;0;0;0;0;0;0;0;0;11,2573318;14,6251936;5,0712895;19,1708298;3,7354043;4,9107141;-0,2343638;-0,0218319;-0,0132398;-0,0212983;2,9558129;-0,6906675;11,022968;4,2200466;6,6912172
"65";2069;0;0;0;0;0;0;0;0;0;0;0;0;9,1739798;12,3762236;4,1493745;15,5925732;3,0498881;4,050837;-9,680213;-0,0216664;-0,0131394;-0,0211367;2,9401119;-0,9413234;-0,5062332;3,1095136;5,99
"66";2070;0,67246;0,0049906;0,0023961;0,0228004;0;0;0;0;0;0;0;0;7,4369965;10,504323;3,4068456;12,7218885;2,4986331;3,3335903;-10,6605816;-0,0209402;-0,012699;-0,0204283;2,9269023;-0,9764632;-3,2235851;2,3571271;5,4255354
"67";2071;0,67246;0,0104164;0,005001;0,0475888;0;0;0;0;0;0;0;0;6,0355496;8,9414597;2,8071635;10,4130888;2,0541682;2,7470798;-9,7146769;-0,0199933;-0,0121248;-0,0195046;2,9148266;-0,956439;-3,6791273;1,7906408;4,9689948
"68";2072;0,67246;0,0158421;0,007606;0,0723772;0;0;0;0;0;0;0;0;4,9187703;7,6326642;2,3214667;8,5512896;1,6948094;2,2705431;-8,5825644;-0,0189773;-0,0115086;-0,0185134;2,9030614;-0,9259747;-3,6637941;1,3445684;4,5978708
"69";2073;0,67246;0,0212679;0,010211;0,0971657;0;0;0;0;0;0;0;0;4,0325089;6,5334048;1,9269228;7,0458145;1,4034197;1,8837179;-7,5755138;-0,0179621;-0,010893;-0,017523;2,8914399;-0,8966504;-3,5430049;0,9870675;4,2948596
"70";2074;0,67246;0,0266936;0,0128159;0,1219541;0;0,0438638;0;0;0;0;0;0;3,3295615;5,6074967;1,6054436;5,8249784;1,1664348;1,5692677;-6,7469254;-0,0169824;-0,0102989;-0,0165673;2,879909;-0,862143;-3,4173639;0,7071247;4,0463438
"71";2075;3,3623002;0,0520818;0,0250051;0,2379441;0,6651823;0,2392569;0;0;0;0;0;0;2,771358;4,8254523;1,3426749;4,8320322;0,973101;1,3130178;-4,7208381;-0,0160559;-0,009737;-0,0156634;2,8680964;-0,7860804;-1,9494801;0,5269374;3,8411974
"72";2076;5,4896584;1,8686568;0,0455177;0,4331375;2,0471292;0,4294595;0;0;0;0;0;0;2,3271613;4,1631641;1,1272033;4,0219798;0,8148778;1,1035753;-2,1844122;-0,0151914;-0,0092127;-0,0148201;2,8562789;-0,6608425;0,1427491;0,4427328;3,6711567
"73";2077;7,8397994;6,5422711;0,7735581;3,7904675;2,4743063;0,6857154;0;0;0;0;0;0;1,9727248;3,6008668;0,9499396;3,3590755;0,6849702;0,9318367;0,4270177;-0,0143922;-0,0087281;-0,0140404;2,8443274;-0,4841238;2,3997425;0,4477129;3,5292976
"74";2078;9,7398653;9,1894045;1,0956707;5,3437424;2,6635921;0,9178364;0;0;0;0;0;0;1,6889929;3,1223032;0,8036259;2,8148742;0,5779616;0,7905373;2,8304319;-0,0136588;-0,0082833;-0,0133249;2,8348198;-0,3036897;4,5194248;0,4868476;3,4127814
"75";2079;11,514596;11,8439531;1,376341;6,7504082;2,7674894;1,1468564;0;0;0;0;0;0;1,461013;2,7140577;0,682457;2,3666928;0,489524;0,6738775;4,9759398;-0,0129893;-0,0078772;-0,0126717;2,8251064;-0,1281734;6,4369528;0,5457041;3,3146304
"76";2080;12,8931456;13,8825006;1,5948037;7,8115835;2,8095968;1,3335472;0;0;0;0;0;0;1,2770532;2,3650286;0,5817788;1,9964045;0,4161921;0,5772187;6,7935448;-0,0123807;-0,0075082;-0,0120781;2,8118229;0,0227565;8,070598;0,5999752;3,228015
"77";2081;24,046032;13,6871958;2,9636989;13,4088402;3,6313272;2,9999835;9,7923203;3,6999996;1,1927369;4,8236899;0,7130553;1,5001823;1,3454307;2,3734016;0,5969442;2,0902555;0,4144269;0,5706199;13,6886759;-0,0118629;-0,0071942;-0,0115729;2,8385785;1,4642007;15,0341066;2,0348206;3,2530054
"78";2082;24,8615608;18,8728352;3,1162453;14,2320366;3,7527587;3,1177812;9,757637;3,6999986;1,1927363;4,8236876;0,7130551;1,4812199;1,7980157;2,8667474;0,768536;2,8129103;0,5080547;0,6941984;17,8817101;-0,0115874;-0,0070271;-0,0113042;2,8274834;1,6772499;19,6797258;2,3714483;3,3355381
"79";2083;25,5425625;16,9256458;3,2364254;14,9908333;3,132978;3,1927269;9,7431059;3,6999991;1,1927366;4,8236885;0,7130554;1,4426161;2,1806369;3,2301738;0,8979673;3,361712;0,5780048;0,7923077;19,1375179;-0,011434;-0,0069341;-0,0111545;2,7674863;1,774142;21,3181548;2,5664497;3,3454911
"80";2084;28,5784035;15,3805037;3,6468105;16,9320469;3,2835889;3,6321073;12,1698151;4,6249986;1,4909211;6,0296102;0,8913194;1,7761507;2,5410244;3,5718248;1,0198553;3,877075;0,6446929;0,8809302;20,9798012;-0,0113164;-0,0068627;-0,0110398;2,7534878;2,2041798;23,5208256;3,08511;3,3981807
"81";2085;30,5254822;18,7686825;3,9962802;18,5570641;3,8428836;4,0255346;14,593008;5,5499988;1,7891054;7,2355337;1,0695833;2,1238346;2,9772565;4,0264068;1,1774737;4,5343742;0,7337637;0,994908;22,9580669;-0,0112512;-0,0068232;-0,0109762;2,7394917;2,5909269;25,9353234;3,5858349;3,4732554
"82";2086;33,1593781;21,7747669;4,6049185;21,1168423;4,6564898;4,7741685;19,4396191;7,3999982;2,3854747;9,647377;1,4261109;2,8663557;3,533098;4,6477585;1,3880953;5,4037766;0,8553602;1,1505134;24,8480072;-0,0112592;-0,006828;-0,0109839;2,7426701;3,3249724;28,3811052;4,4754858;3,5980303
"83";2087;34,6639328;22,3922806;4,9704337;22,6578445;4,9285316;5,2236252;22,2951488;8,5099983;2,7432954;11,0944805;1,6400275;3,3461771;4,2411065;5,4668851;1,6616787;6,5258422;1,0152897;1,3630253;26,0943623;-0,0113787;-0,0069005;-0,0111006;2,7287455;3,7673693;30,3354688;5,1303946;3,7440352
"84";2088;34,5295792;21,5116253;4,6500206;22,8183022;4,8929272;5,2163024;22,2196522;8,5099983;2,7432954;11,0944843;1,6400276;3,3832393;4,9302125;6,2472057;1,9219576;7,5923729;1,1678375;1,5770833;26,0853462;-0,0115732;-0,0070185;-0,0112903;2,7090607;3,7504952;31,0155587;5,3275785;3,8768982
"85";2089;34,4997482;19,8555946;4,6622028;23,0104694;4,6504965;5,1930261;22,1637478;8,5099993;2,7432952;11,0944843;1,6400275;3,406981;5,4802499;6,8454113;2,1227572;8,4168425;1,2853007;1,7517109;25,619524;-0,0117588;-0,007131;-0,0114714;2,694567;3,7136166;31,0997739;5,4653275;3,9798677
