"";"YEAR";"N_UP";"Ca_UP";"Mg_UP";"K_UP";"S_UP";"P_UP";"N_LF";"Ca_LF";"Mg_LF";"K_LF";"S_LF";"P_LF";"N_Minz";"Ca_Minz";"Mg_Minz";"K_Minz";"S_Minz";"P_Minz";"N_SOMZ";"Ca_SOMZ";"Mg_SOMZ";"K_SOMZ";"S_SOMZ";"P_SOMZ";"N_MinSUM";"P_MinSUM";"S_MinSUM"
"11";2015;35,0071373;18,7970181;4,6467757;23,0535393;5,8668242;4,921154;22,3199787;8,5099993;2,7432952;11,0944805;1,6400275;3,4504182;7,6165285;10,1594067;2,9610491;10,8029842;1,7858269;3,4466619;23,9957733;-0,0140068;-0,0084943;-0,0136644;4,1887584;3,5687113;31,6123018;7,0153732;5,9745853
"12";2016;34,7943878;18,7289906;4,6819735;22,8775368;5,8529177;4,8962336;22,2722015;8,5100012;2,7432954;11,0944834;1,6400275;3,4504182;7,6471672;10,0372372;2,9578447;10,9250917;1,782111;3,4746256;23,767189;-0,0140656;-0,00853;-0,0137218;4,1571932;3,540175;31,4143562;7,0148006;5,9393042
"13";2017;34,7473869;18,6536465;4,6849313;22,9298267;5,8539491;4,891489;22,2365723;8,5100012;2,7432952;11,0944834;1,6400274;3,4504187;7,6675339;9,9361792;2,9542546;11,0188017;1,7785224;3,4957447;23,6553154;-0,0141075;-0,0085554;-0,0137627;4,1219172;3,5325315;31,3228493;7,0282762;5,9004396
"14";2018;34,3483582;18,3998165;4,6597085;22,8562069;5,778327;4,8394098;22,2098789;8,5100012;2,7432957;11,0944805;1,6400276;3,4504189;7,6806154;9,8516903;2,9503891;11,0904198;1,7750484;3,5115499;23,3051739;-0,0141013;-0,0085516;-0,0137566;4,0726285;3,4784155;30,9857893;6,9899654;5,8476769
"15";2019;33,947525;18,0590973;4,6203756;22,7133121;5,6558218;4,7918096;22,1897011;8,5100002;2,7432954;11,0944796;1,6400273;3,450418;7,6885891;9,7802486;2,9463344;11,144866;1,77168;3,5232306;22,9041348;-0,0140612;-0,0085273;-0,0137175;4,0094995;3,4290431;30,5927239;6,9522737;5,7811795
"16";2020;33,9698219;17,9681606;4,6033101;22,6586361;5,6322942;4,7982759;22,1743965;8,5100031;2,7432959;11,0944862;1,6400275;3,4504189;7,6930075;9,7191019;2,9421568;11,1859646;1,7684098;3,5317123;22,8232689;-0,0140087;-0,0084955;-0,0136663;3,9619229;3,43349;30,5162764;6,9652023;5,7303327
"17";2021;33,821125;17,8837109;4,5959382;22,6503429;5,6489811;4,7781019;22,1631336;8,510006;2,7432966;11,0944901;1,6400281;3,4504194;7,6950002;9,6661072;2,9379079;11,2167044;1,7652315;3,53772;22,6837635;-0,0139378;-0,0084524;-0,0135971;3,9323714;3,4117651;30,3787637;6,9494851;5,6976029
"18";2022;33,6249275;17,6515484;4,5633845;22,5278835;5,5940132;4,7551599;22,1541977;8,5099993;2,7432957;11,0944834;1,6400273;3,450418;7,6953592;9,6195936;2,933629;11,2393999;1,7621404;3,5418129;22,4939003;-0,0138515;-0,0084001;-0,0135129;3,881299;3,3875432;30,1892595;6,9293561;5,6434394
"19";2023;33,6822243;17,7000751;4,5803237;22,6273613;5,6245236;4,7688727;22,1473999;8,5100012;2,7432964;11,0944862;1,6400275;3,4504192;7,6946235;9,5782585;2,9293494;11,255867;1,7591316;3,5444298;22,4911423;-0,0137602;-0,0083448;-0,0134239;3,851609;3,4000027;30,1857658;6,9444325;5,6107406
"20";2024;33,3448296;17,5242195;4,5505905;22,5089035;5,554801;4,7279987;22,1420994;8,5100021;2,7432966;11,0944862;1,6400276;3,4504192;7,6931834;9,5410767;2,9250925;11,2675076;1,7562021;3,5459116;22,2267094;-0,0136673;-0,0082884;-0,0133332;3,8007517;3,358309;29,9198928;6,9042206;5,5569538
"21";2025;29,8685665;16,8082809;4,296958;20,6463337;5,4786086;3,8672962;13,024765;5,0070086;1,6140666;6,5276337;0,9649389;2,0301147;9,5070028;11,6203356;3,7276733;14,689765;2,4514229;4,7942486;20,5812702;-0,0138225;-0,0083826;-0,0134846;3,7456856;2,5446005;30,088273;7,3388491;6,1971085
"22";2026;0;0;0;0;0;0;0;0;0;0;0;0;13,702467;15,8088293;5,3486137;21,5929661;3,9483976;7,3796215;-5,7910538;-0,01646;-0,009982;-0,0160576;3,4045527;-0,6376683;7,9114132;6,7419532;7,3529503
"23";2027;0;0;0;0;0;0;0;0;0;0;0;0;11,4434309;12,9311924;4,2903776;17,1750126;3,1674523;5,8591466;-12,5523214;-0,0173674;-0,0105323;-0,0169428;3,3795736;-0,8839868;-1,1088905;4,9751598;6,5470259
"24";2028;0,67246;0,3618152;0,0568879;0,2779811;0,2830563;0,0478514;0;0;0;0;0;0;9,3217335;10,6294317;3,4536533;13,6924963;2,5495701;4,6626649;-12,5546427;-0,0169701;-0,0102914;-0,0165553;3,3605964;-0,8977674;-3,2329092;3,7648975;5,9101665
"25";2029;0,67246;0,367241;0,0594929;0,3027695;0,2830563;0,0478514;0;0;0;0;0;0;7,5398259;8,7835398;2,7909868;10,9438105;2,0598812;3,7200608;-11,0538702;-0,0161486;-0,0097932;-0,0157539;3,343652;-0,8584126;-3,5140443;2,8616482;5,4035332
"26";2030;0,67246;0,3726667;0,0620979;0,3275579;0,2830563;0,0478514;0;0;0;0;0;0;6,1020803;7,2991099;2,2652206;8,7712669;1,6710749;2,976527;-9,5143919;-0,0152367;-0,0092402;-0,0148643;3,3271618;-0,8166554;-3,4123116;2,1598716;4,9982367
"27";2031;0,67246;0,3780925;0,0647028;0,3523463;0,2830563;0,0478514;0;0;0;0;0;0;4,959837;6,1017966;1,8472439;7,0514493;1,361747;2,3892076;-8,1904602;-0,0143536;-0,0087046;-0,0140027;3,310796;-0,7801611;-3,2306232;1,6090465;4,672543
"28";2032;0,67246;0,3821679;0,0666595;0,3709657;0,2830563;0,0478514;0;0;0;0;0;0;4,0574803;5,132978;1,5142348;5,6877241;1,1151103;1,9245675;-7,1134152;-0,0135372;-0,0082095;-0,0132063;3,2943823;-0,7497475;-3,0559349;1,17482;4,4094926
"29";2033;3,3623002;1,8254687;0,2923099;1,4647986;1,4152815;0,2392569;0;0;0;0;0;0;3,3456438;4,3463826;1,2482889;4,6043744;0,9179887;1,5563625;-4,961463;-0,0127961;-0,0077601;-0,0124833;3,2779064;-0,6844909;-1,6158192;0,8718716;4,1958951
"30";2034;5,4896584;3,6910613;0,512428;2,5025423;1,6841459;0,4294595;0;0;0;0;0;0;2,7837777;3,7054298;1,0353482;3,7420375;0,7600329;1,2640359;-2,3295956;-0,0121282;-0,007355;-0,0118317;3,2611916;-0,5682843;0,4541821;0,6957516;4,0212245
"31";2035;7,8397994;6,5053849;0,8000132;3,8143017;1,2318968;0,6857154;0;0;0;0;0;0;2,3395505;3,1811593;0,8643655;3,0541413;0,6331056;1,0314801;0,4264166;-0,0115278;-0,0069909;-0,011246;3,2444098;-0,3867459;2,7659671;0,6447342;3,8775154
"32";2036;9,7398653;4,7998309;1,068563;5,0857911;1,2786237;0,9178365;0;0;0;0;0;0;1,9874973;2,7506049;0,7266515;2,5041161;0,5308024;0,8460625;3,0057542;-0,0109888;-0,0066641;-0,0107201;3,2275462;-0,2016536;4,9932515;0,6444089;3,7583486
"33";2037;11,514596;5,6691842;1,3409424;6,4135637;1,3622192;1,1468564;0;0;0;0;0;0;1,7076566;2,3955216;0,615364;2,0632212;0,4480771;0,69787;5,3902001;-0,0105048;-0,0063705;-0,010248;3,2107313;-0,0111717;7,0978567;0,6866983;3,6588084
"34";2038;12,8931484;6,5545568;1,5775039;7,646966;1,442537;1,3335472;0;0;0;0;0;0;1,4844174;2,1013908;0,5251089;1,7088488;0,3809488;0,5791163;7,2437887;-0,0100698;-0,0061068;-0,0098236;3,1937864;0,1661908;8,7282061;0,7453071;3,5747352
"35";2039;23,3733578;12,3082848;2,8074749;13,3756275;2,6454177;2,9999835;9,6279068;3,6999996;1,1927369;4,8236885;0,7130557;1,5001824;1,5192443;2,1640365;0,5507243;1,8239592;0,3855158;0,6083193;14,8603611;-0,0097147;-0,0058914;-0,0094773;3,1768136;1,7003791;16,3796054;2,3086984;3,5623294
"36";2040;24,0606346;17,8917408;3,0440249;14,1394329;3,3923402;3,1177812;9,6365023;3,6999979;1,1927365;4,8236866;0,7130554;1,5001818;1,9409182;2,7094514;0,732443;2,5708373;0,4853551;0,8354993;17,9403343;-0,0096018;-0,0058229;-0,0093671;3,1589172;1,8743124;19,8812525;2,7098117;3,6442723
"37";2041;24,5867367;15,8925371;3,1908739;14,9204063;3,1035266;3,1927269;9,6215706;3,7;1,192737;4,8236876;0,7130554;1,5001824;2,3011703;3,1217408;0,8714514;3,1451283;0,5612313;1,0101501;18,759573;-0,0096017;-0,0058229;-0,009367;3,1407626;1,9580656;21,0607433;2,9682157;3,7019939
"38";2042;27,0218773;15,8032389;3,4195907;16,8637066;3,194695;3,6321073;12,0157204;4,6249995;1,4909213;6,0296097;0,8913193;1,8752277;2,6436129;3,5084627;1,0022295;3,6860602;0,6334564;1,1753039;20,5510979;-0,0096224;-0,0058355;-0,0093872;3,1227756;2,3802848;23,1947108;3,5555887;3,756232
"39";2043;29,1398678;18,8978748;3,8308792;18,5012112;3,8707802;4,0255346;14,4165773;5,5499997;1,7891055;7,2355318;1,0695831;2,2426829;3,0642154;4,0040441;1,167978;4,3682017;0,7276171;1,3847123;22,3012466;-0,0096833;-0,0058723;-0,0094466;3,1072326;2,7649479;25,365462;4,1496602;3,8348497
"40";2044;32,8373566;21,5300198;4,2981629;21,0815334;4,6045713;4,774168;19,2563591;7,4000001;2,3854737;9,6473751;1,4261105;2,9881043;3,6066806;4,6622519;1,3859431;5,2611957;0,8538303;1,65818;25,1470222;-0,0098075;-0,0059477;-0,0095678;3,102603;3,495831;28,7537028;5,154011;3,9564333
"41";2045;34,8526421;21,9835377;4,4912896;20,6636028;4,8305559;5,2236252;22,1486626;8,5100012;2,7432952;11,0944834;1,6400274;3,4409502;4,3049755;5,5141687;1,6660898;6,405283;1,0178998;2,0106103;26,7844296;-0,0100376;-0,0060872;-0,0097922;3,093277;3,9342294;31,0894051;5,9448397;4,1111768
"42";2046;34,8934631;21,7333717;4,6688204;21,5329704;4,9495201;5,2163029;22,1249752;8,5100012;2,7432952;11,0944834;1,6400275;3,4443448;4,9892149;6,3233829;1,9321772;7,4920936;1,1741225;2,3466179;26,609726;-0,0103353;-0,0062678;-0,0100827;3,0787668;3,9111097;31,5989409;6,2577276;4,2528893
"43";2047;34,8605804;20,0714951;4,700192;21,9677753;4,7084322;5,193028;22,1025085;8,5100012;2,7432954;11,0944862;1,6400275;3,4464939;5,5384293;6,9468222;2,138072;8,3350353;1,2948173;2,6078219;26,0763779;-0,0106118;-0,0064354;-0,0103524;3,0627358;3,8710036;31,6148072;6,4788255;4,3575531
"44";2048;34,8752098;19,5528259;4,7013788;22,1459999;4,7038856;5,1806984;22,0886135;8,5100012;2,7432959;11,0944862;1,6400275;3,4478226;5,9710817;7,4261518;2,2972028;8,9884167;1,3879317;2,8106339;25,5996532;-0,010829;-0,0065672;-0,0105643;3,0489764;3,8439684;31,5707349;6,6546023;4,4369081
"45";2049;34,949791;19,4857597;4,7265854;22,397892;4,858458;5,1731138;22,0798626;8,5099993;2,7432959;11,0944881;1,6400269;3,4486594;6,3094363;7,7937517;2,4200158;9,4944944;1,4596453;2,9679127;25,2575417;-0,0109843;-0,0066613;-0,0107158;3,0382636;3,8243079;31,566978;6,7922206;4,4979089
"46";2050;34,6092033;19,3413277;4,7220459;22,4941521;4,9769053;5,1087036;22,0742168;8,5099983;2,7432959;11,0944881;1,6400267;3,4491994;6,5733185;8,0747852;2,5146337;9,8861332;1,5147618;3,089726;24,679781;-0,0110858;-0,0067229;-0,0108148;3,0202286;3,7507677;31,2530995;6,8404937;4,5349904
"47";2051;34,5888786;19,3180046;4,7179446;22,5684261;5,1142139;5,0947318;22,070467;8,5099983;2,7432959;11,0944881;1,6400267;3,4495585;6,778955;8,2888012;2,5873752;10,1888981;1,5570139;3,1839383;24,3566551;-0,0111442;-0,0067583;-0,0108717;3,0061634;3,7290657;31,1356101;6,913004;4,5631773
"48";2052;34,6248131;19,3381748;4,72891;22,7021656;5,271678;5,0893893;22,0679169;8,5099983;2,7432957;11,0944881;1,6400269;3,4498017;6,9392157;8,4509783;2,6431499;10,4226675;1,5893015;3,2566874;24,1700268;-0,0111691;-0,0067734;-0,0108961;2,9960628;3,7175834;31,1092425;6,9742708;4,5853643
"49";2053;34,5312424;19,3153343;4,7257333;22,7591057;5,4017596;5,0689535;22,0661449;8,5100012;2,7432959;11,0944901;1,6400274;3,4499724;7,0641742;8,573103;2,6857758;10,6029034;1,613878;3,3127584;23,9395542;-0,0111688;-0,0067732;-0,0108958;2,9814088;3,6925459;31,0037284;7,0053043;4,5952868
"50";2054;34,3774796;19,1388931;4,714467;22,7819977;5,4611349;5,0381665;22,0749454;8,5099964;2,7432952;11,0944805;1,6400267;3,4500899;7,1618009;8,6643114;2,7182169;10,7416162;1,6324919;3,3558798;23,6788597;-0,0111495;-0,0067615;-0,0108769;2,9658418;3,6580975;30,8406606;7,0139773;4,5983337
"51";2055;34,1628952;18,9493675;4,6889548;22,7278156;5,467483;5,0073829;22,0847626;8,5099964;2,7432959;11,0944862;1,6400267;3,4501767;7,238853;8,731698;2,7427785;10,8481417;1,6465005;3,3889506;23,3831997;-0,0111159;-0,0067412;-0,0108442;2,945554;3,6244197;30,6220527;7,0133703;4,5920545
"52";2056;33,9269447;18,6830082;4,6708584;22,7109432;5,4697022;4,9678922;22,0930634;8,5099964;2,7432954;11,0944881;1,6400266;3,450237;7,2997651;8,7807627;2,7612479;10,9297419;1,6569571;3,4142325;23,0771885;-0,0110723;-0,0067147;-0,0108017;2,9276388;3,582546;30,3769536;6,9967785;4,5845959
"53";2057;33,8010292;18,6090565;4,6624436;22,720171;5,547658;4,9496984;22,1000004;8,5100002;2,7432954;11,0944881;1,6400267;3,4502823;7,3480964;8,8157616;2,7750127;10,9920406;1,664677;3,433476;22,8670158;-0,0110212;-0,0066837;-0,0107518;2,9100249;3,5623777;30,2151122;6,9958537;4,5747019
"54";2058;33,6695824;18,5204391;4,6558294;22,733448;5,5766802;4,9315033;22,1046982;8,5100012;2,7432957;11,0944862;1,6400266;3,4503164;7,3865061;8,839983;2,7851527;11,0394182;1,6702944;3,4480488;22,6804428;-0,0109647;-0,0066495;-0,0106967;2,892473;3,5425737;30,0669489;6,9906225;4,5627674
"55";2059;33,6218452;18,4867668;4,6554842;22,7714844;5,6606569;4,921154;22,1079559;8,5099993;2,7432959;11,0944881;1,6400266;3,450341;7,4170604;8,8559837;2,7925019;11,0752678;1,6742977;3,4590094;22,5705414;-0,0109048;-0,0066132;-0,0106383;2,8789673;3,530853;29,9876018;6,9898624;4,553265
"56";2060;33,4173203;18,3349285;4,6411443;22,7458019;5,6453285;4,8962336;22,1103821;8,5100002;2,7432959;11,0944881;1,6400267;3,4503596;7,4414101;8,8657293;2,7977071;11,1022167;1,6770657;3,4671831;22,3615551;-0,0108425;-0,0065754;-0,0105775;2,8585887;3,5048642;29,8029652;6,9720473;4,5356544
"57";2061;33,3715248;18,2659473;4,6364236;22,7569389;5,6574001;4,891489;22,1119976;8,5099983;2,7432954;11,0944805;1,6400262;3,4503725;7,4608703;8,870738;2,8012705;11,1223106;1,6788923;3,4732075;22,2578659;-0,010779;-0,0065368;-0,0105155;2,8431506;3,4991782;29,7187362;6,9723857;4,5220429
"58";2062;32,9877205;18,064827;4,6078601;22,656805;5,6194172;4,8394098;22,1130333;8,5100012;2,7432952;11,0944862;1,6400269;3,4503849;7,4764671;8,87218;2,8035791;11,1371336;1,6800033;3,4775786;21,9187088;-0,0107144;-0,0064977;-0,0104525;2,8188748;3,4469256;29,3951759;6,9245042;4,4988781
"59";2063;32,6022873;17,7610893;4,5684662;22,504097;5,5188799;4,7918129;22,1135159;8,5100021;2,7432959;11,0944891;1,6400274;3,4503934;7,4890151;8,8709631;2,8049324;11,1479053;1,6805731;3,4806805;21,5305462;-0,0106498;-0,0064585;-0,0103895;2,7939961;3,3990355;29,0195613;6,879716;4,4745692
"60";2064;32,6219788;17,7722034;4,5667553;22,5142345;5,5452428;4,7982736;22,1140194;8,5099983;2,7432942;11,0944805;1,6400263;3,4503973;7,4991488;8,8677759;2,8055627;11,1555805;1,6807361;3,482811;21,4489136;-0,0105854;-0,0064195;-0,0103267;2,7789643;3,4043677;28,9480624;6,8871787;4,4597004
"61";2065;32,4768677;17,605587;4,5548682;22,4884529;5,5103536;4,7781019;22,1144524;8,5099983;2,7432952;11,0944815;1,6400267;3,4504025;7,5074091;8,8631487;2,8056488;11,1608772;1,6805958;3,4841979;21,3056164;-0,0105214;-0,0063806;-0,0102642;2,7630436;3,3838267;28,8130255;6,8680246;4,4436394
"62";2066;32,2860985;17,4708595;4,5374408;22,4304085;5,5002851;4,7551618;22,1146984;8,5099964;2,743295;11,0944805;1,6400267;3,4504058;7,5141964;8,8574867;2,8053279;11,1643772;1,6802311;3,4850214;21,1144333;-0,0104581;-0,0063422;-0,0102025;2,7445207;3,3606637;28,6286297;6,8456851;4,4247518
"63";2067;28,9744549;16,9042053;4,3054652;20,669857;5,5035491;3,9148943;13,0110617;5,0070052;1,6140653;6,5276332;0,9649385;2,0301082;9,3252802;10,998868;3,6569159;14,6676216;2,4028296;4,7756739;19,2988815;-0,0106576;-0,0064633;-0,0103971;2,7296135;2,5620697;28,6241617;7,3377436;5,1324431
"64";2068;0;0;0;0;0;0;0;0;0;0;0;0;13,5035992;15,3913183;5,4081645;21,8361931;3,9694636;7,4812202;-6,3798513;-0,0135078;-0,0081917;-0,0131776;2,6906025;-0,6689899;7,1237479;6,8122303;6,6600661
"65";2069;0;0;0;0;0;0;0;0;0;0;0;0;11,2627888;12,6222897;4,3404078;17,4228096;3,1805911;5,9506354;-12,8629599;-0,0146068;-0,0088582;-0,0142497;2,6719413;-0,9383683;-1,6001711;5,0122671;5,8525324
"66";2070;0,67246;0,3618152;0,0568879;0,2779811;0,2830563;0,0478514;0;0;0;0;0;0;9,1575899;10,390543;3,4934855;13,9333582;2,5554872;4,7432861;-12,7906103;-0,0143483;-0,0087014;-0,0139976;2,6589949;-0,9584087;-3,6330204;3,7848774;5,2144821
"67";2071;0,67246;0,367241;0,0594929;0,3027695;0,2830563;0,0478514;0;0;0;0;0;0;7,3892827;8,5867891;2,8205078;11,1702042;2,0592988;3,7896497;-11,2760115;-0,0136248;-0,0082626;-0,0132917;2,6479087;-0,9202584;-3,8867288;2,8693913;4,7072075
"68";2072;0,67246;0,3726667;0,0620979;0,3275579;0,2830563;0,0478514;0;0;0;0;0;0;5,9624095;7,1246781;2,2847033;8,9785604;1,6647023;3,0353189;-9,743145;-0,0127778;-0,007749;-0,0124654;2,6375258;-0,8786491;-3,7807355;2,1566698;4,3022281
"69";2073;0,67246;0,3780925;0,0647028;0,3523463;0,2830563;0,0478514;0;0;0;0;0;0;4,8287897;5,9358892;1,8572127;7,2371202;1,3502642;2,4376991;-8,4298334;-0,0119343;-0,0072375;-0,0116426;2,6273251;-0,8419251;-3,6010437;1,595774;3,9775893
"70";2074;0,67246;0,3821155;0,0666344;0,3707266;0,2830563;0,0478514;0;0;0;0;0;0;3,9333081;4,9662809;1,5153688;5,8507404;1,0991585;1,9634233;-7,3622055;-0,0111392;-0,0067553;-0,0108669;2,6169658;-0,8113396;-3,4288974;1,1520837;3,7161243
"71";2075;3,3623002;1,8254685;0,2923098;1,4647973;1,4152815;0,2392569;0;0;0;0;0;0;3,2270091;4,172874;1,2413527;4,7447491;0,8981628;1,5863386;-5,1905174;-0,0104069;-0,0063112;-0,0101525;2,6064637;-0,7430875;-1,9635083;0,8432511;3,5046265
"72";2076;5,4896584;3,6910613;0,5124279;2,502542;1,6630235;0,4294595;0;0;0;0;0;0;2,6696751;3,5214882;1,0211406;3,8604903;0,7368788;1,2859296;-2,5333364;-0,0097391;-0,0059062;-0,009501;2,5958271;-0,6218973;0,1363387;0,6640323;3,3327059
"73";2077;7,8397994;6,5053849;0,8000132;3,8143017;1,2318954;0,6857154;0;0;0;0;0;0;2,2292314;2,9848859;0,8436846;3,1518466;0,607119;1,0460907;0,336802;-0,0091347;-0,0055397;-0,0089114;2,5851955;-0,436707;2,5660334;0,6093837;3,1923145
"74";2078;9,7398653;4,7904973;1,068563;5,0857911;1,2786224;0,9178365;0;0;0;0;0;0;1,8804057;2,5413208;0,700271;2,5825241;0,5024306;0,8541698;2,9378629;-0,0085889;-0,0052087;-0,0083789;2,5742819;-0,2471296;4,8182686;0,6070402;3,0767125
"75";2079;11,514596;5,6691842;1,3409424;6,4135637;1,3622192;1,1468564;0;0;0;0;0;0;1,6033869;2,1733882;0,584017;2,123925;0,4177212;0,700216;5,3335466;-0,0080976;-0,0049107;-0,0078997;2,5632463;-0,0537435;6,9369335;0,6464725;2,9809675
"76";2080;12,8931484;6,5545568;1,5775039;7,646966;1,442537;1,3335472;0;0;0;0;0;0;1,38267;1,8671275;0,4894803;1,7534919;0,3489663;0,5763961;7,0571628;-0,0076561;-0,004643;-0,0074689;2,552182;0,1264114;8,4398328;0,7028075;2,9011483
"77";2081;22,8484802;12,3080959;2,790988;13,3747663;2,6454177;2,9999835;9,624671;3,6999996;1,1927369;4,8236876;0,7130554;1,5001824;1,4197936;1,918716;0,5114446;1,854172;0,3522235;0,6011757;14,6152458;-0,0072958;-0,0044245;-0,0071175;2,5408137;1,667134;16,0350394;2,2683097;2,8930372
"78";2082;23,3815136;17,6693382;3,0018342;14,1184702;3,3451626;3,1177812;9,6237001;3,6999989;1,1927367;4,8236871;0,7130554;1,500182;1,8431238;2,4543471;0,6900876;2,5881925;0,4510326;0,8245202;17,5668812;-0,0071794;-0,0043539;-0,0070039;2,5286591;1,8469647;19,410005;2,6714849;2,9796917
"79";2083;23,9085388;15,0492907;3,0979607;14,8933735;2,9328847;3,1927269;9,6130323;3,6999996;1,1927369;4,8236885;0,7130555;1,4951707;2,2047954;2,8582237;0,8265396;3,1511126;0,5261243;0,9956503;17,995903;-0,0071777;-0,0043529;-0,0070023;2,5161049;1,933179;20,2006984;2,9288293;3,0422292
"80";2084;26,3108253;14,9142141;3,3161545;16,839304;3,031229;3,6321073;12,0134506;4,6249995;1,4909214;6,0296097;0,8913193;1,8512304;2,5489328;3,2379234;0,9552281;3,682061;0,5977799;1,1557014;19,741745;-0,0071994;-0,004366;-0,0070234;2,5035434;2,3562028;22,2906778;3,5119042;3,1013233
"81";2085;28,0775261;16,9899139;3,6539183;17,7605648;3,489604;4,0255346;14,4169617;5,5499997;1,7891061;7,2355318;1,0695832;2,2064626;2,9716763;3,7278426;1,1193031;4,355494;0,6915585;1,3564799;21,1176395;-0,007263;-0,0044046;-0,0070855;2,4910517;2,7402544;24,0893158;4,0967343;3,1826102
"82";2086;31,4645977;20,0381184;4,1460781;19,4139347;4,2828803;4,774168;19,2267628;7,4000006;2,3854752;9,647377;1,4261109;2,9497411;3,5157821;4,3816829;1,3359636;5,2409444;0,8175528;1,6213998;23,7012005;-0,0073924;-0,0044831;-0,0072117;2,4783609;3,4712281;27,2169826;5,0926279;3,2959137
"83";2087;33,2550125;21,6461105;4,4204707;20,3238888;4,7478189;5,2236252;22,1150188;8,5099983;2,7432957;11,0944862;1,6400275;3,4111927;4,2139912;5,2304382;1,6151314;6,3785429;0,9815441;1,9677916;25,083704;-0,0076296;-0,0046269;-0,0074431;2,4652903;3,9102812;29,2976952;5,8780728;3,4468344
"84";2088;33,2677002;20,6331978;4,5301781;20,5381165;4,655467;5,2163029;22,1022701;8,5099983;2,7432952;11,0944862;1,640027;3,4252424;4,898715;6,0376034;1,8805263;7,4598107;1,1378098;2,3011441;24,8711815;-0,0079361;-0,0048128;-0,0077337;2,4520764;3,8900642;29,7698965;6,1912083;3,5898862
