"";"YEAR";"N_UP";"Ca_UP";"Mg_UP";"K_UP";"S_UP";"P_UP";"N_LF";"Ca_LF";"Mg_LF";"K_LF";"S_LF";"P_LF";"N_Minz";"Ca_Minz";"Mg_Minz";"K_Minz";"S_Minz";"P_Minz";"N_SOMZ";"Ca_SOMZ";"Mg_SOMZ";"K_SOMZ";"S_SOMZ";"P_SOMZ";"N_MinSUM";"P_MinSUM";"S_MinSUM"
"44";2048;19,5532761;4,9763942;1,9851466;9,4087982;1,2086487;2,2871845;16,0327816;3,7188492;1,4979231;6,05793;0,8955052;1,8840343;12,4707336;2,9661088;1,1778455;4,6894007;0,7244539;0,1247346;5,5874624;-0,0065339;-0,0071307;-0,0114709;1,7239101;2,3065252;18,058196;2,4312598;2,448364
"45";2049;20,3996639;5,150775;2,0613811;9,8435946;1,2694237;2,3852248;16,0323944;3,7182271;1,497887;6,0577831;0,8954839;1,883989;13,1175661;3,1083794;1,2368902;4,9344063;0,7574901;0,1298652;6,0512476;-0,0067471;-0,0071458;-0,011495;1,7180085;2,4052403;19,1688137;2,5351055;2,4754986
"46";2050;21,0615082;5,2934165;2,129391;10,2533464;1,3202847;2,4616423;16,0320053;3,7178085;1,4978508;6,0576367;0,8954623;1,8839433;13,6487694;3,2246435;1,2852886;5,1357965;0,7844267;0,1341124;6,44063;-0,0068725;-0,0071567;-0,0115126;1,7122121;2,4812663;20,0893994;2,6153787;2,4966388
"47";2051;21,6592083;5,4435434;2,1882696;10,630744;1,361209;2,5305805;16,032095;3,7176239;1,4978594;6,0576701;0,8954671;1,8839537;14,0848551;3,3195879;1,3249389;5,3013048;0,8063658;0,137632;6,7223468;-0,006914;-0,0071648;-0,0115257;1,7063726;2,5496302;20,8072019;2,6872622;2,5127384
"48";2052;22,074604;5,5613766;2,2414031;10,989562;1,4002661;2,5777185;16,0323257;3,7175479;1,4978812;6,0577602;0,8954802;1,8839815;14,4427872;3,3970773;1,35741;5,4373274;0,8242174;0,1405528;6,9163032;-0,0069305;-0,0071708;-0,0115354;1,7006047;2,5961723;21,3590904;2,7367251;2,5248221
"49";2053;22,4058418;5,6677208;2,2891889;11,329215;1,4323301;2,6150861;16,0326214;3,7175322;1,4979088;6,0578694;0,8954964;1,8840158;14,7364779;3,4602668;1,3839875;5,5491076;0,8387253;0,1429803;7,0613704;-0,0069387;-0,0071753;-0,0115426;1,694947;2,6330407;21,7978483;2,776021;2,5336723
"50";2054;22,6515484;5,7613149;2,33254;11,6525021;1,4621723;2,6421435;16,0329971;3,7175643;1,497944;6,0580101;0,8955173;1,8840597;14,9773493;3,5117426;1,4057273;5,6409521;0,8504989;0,145001;7,169302;-0,0069436;-0,0071784;-0,0115476;1,6892415;2,6595883;22,1466513;2,8045893;2,5397404
"51";2055;22,8354244;5,8496056;2,3712504;11,9562912;1,4847789;2,6623061;16,0335045;3,7176442;1,4979912;6,0582008;0,8955457;1,8841189;15,1748304;3,5536273;1,4234973;5,7164087;0,8600385;0,1466863;7,245842;-0,0069708;-0,0071806;-0,0115511;1,6835839;2,679029;22,4206724;2,8257153;2,5436224
"52";2056;22,9475288;5,9232802;2,4074314;12,2500648;1,5126574;2,6732171;16,0341187;3,717761;1,4980487;6,0584331;0,8955801;1,8841916;15,3366604;3,5876665;1,4380121;5,7783971;0,867755;0,1480946;7,2897892;-0,007008;-0,0071819;-0,0115532;1,6779883;2,6894598;22,6264496;2,8375544;2,5457433
"53";2057;23,0218067;6,0020714;2,438025;12,5166759;1,535324;2,679739;17,4939766;4,0562325;1,6344414;6,6100364;0,97712;2,0557423;15,4692278;3,6152914;1,4498599;5,8293219;0,8739853;0,1492744;7,3055525;-0,0070585;-0,0071825;-0,0115542;1,6724596;2,6953862;22,7747803;2,8446606;2,5464449
"54";2058;22,7722435;6,0911102;2,4736948;12,6730299;1,5402406;2,6483412;17,4939766;4,0562181;1,6344417;6,6100364;0,9771199;2,0557423;15,8348837;3,6972888;1,4835435;5,968307;0,893365;0,1524796;7,110126;-0,0071295;-0,007186;-0,0115598;1,6668783;2,6640565;22,9450097;2,8165361;2,5602433
"55";2059;23,061367;6,1946106;2,5140707;12,9534998;1,5814124;2,6794636;17,4939804;4,0562077;1,6344414;6,6100378;0,9771196;2,0557415;16,1353912;3,764472;1,5111927;6,0826583;0,9092209;0,155195;7,1707706;-0,0071555;-0,0071918;-0,0115691;1,6612256;2,6945369;23,3061618;2,8497319;2,5704465
"56";2060;23,2519417;6,2825627;2,5493073;13,2120609;1,6142973;2,6995027;17,4939804;4,0562;1,6344411;6,6100364;0,9771195;2,0557411;16,3822765;3,8194833;1,5338798;6,1767302;0,9221849;0,1574669;7,2143173;-0,0071674;-0,0071972;-0,0115777;1,6557113;2,7125924;23,5965938;2,8700593;2,5778962
"57";2061;23,348011;6,3676963;2,5766995;13,4332743;1,6477532;2,7075717;17,4939747;4,0561929;1,634441;6,6100349;0,9771194;2,0557408;16,5850544;3,8644965;1,5524867;6,2541118;0,9327751;0,159371;7,2137828;-0,0071933;-0,0072017;-0,011585;1,6502305;2,7208817;23,7988372;2,8802527;2,5830056
"58";2062;23,3829422;6,4268451;2,6037221;13,652771;1,6816821;2,7084589;17,4939804;4,0561891;1,634441;6,6100378;0,9771197;2,0557411;16,751543;3,9012988;1,5677385;6,3177543;0,9414186;0,16097;7,1829262;-0,0073158;-0,0072053;-0,0115907;1,6448119;2,7222481;23,9344692;2,8832181;2,5862305
"59";2063;23,362442;6,491807;2,6233108;13,8333797;1,7107365;2,7028017;17,4939804;4,0561862;1,6344411;6,6100392;0,9771202;2,0557418;16,8881855;3,9313636;1,5802344;6,3700924;0,9484656;0,1623156;7,1270914;-0,0073579;-0,007208;-0,0115951;1,6393454;2,7173369;24,0152769;2,8796525;2,587811
"60";2064;23,2605076;6,5600114;2,6342449;13,9676552;1,7399514;2,6867108;17,4939709;4,056181;1,6344404;6,6100383;0,9771196;2,0557413;17,0002804;3,9558983;1,5904659;6,4131246;0,9542041;0,1634505;7,0183573;-0,0073716;-0,00721;-0,0115985;1,633898;2,7016628;24,0186377;2,8651133;2,5881021
"61";2065;23,0974846;6,598834;2,6459386;14,1009064;1,7854128;2,661839;17,4939804;4,0561805;1,634441;6,6100388;0,97712;2,0557418;17,092186;3,9758985;1,5988377;6,448503;0,9588715;0,16441;6,8656774;-0,007377;-0,0072116;-0,0116009;1,6284891;2,6760197;23,9578634;2,8404297;2,5873606
"62";2066;22,8938618;6,6442652;2,6497536;14,1880999;1,8204324;2,6326911;17,4939804;4,0561786;1,634441;6,6100388;0,9771199;2,0557415;17,1675053;3,9921808;1,6056818;6,4775815;0,9626616;0,1652233;6,6906891;-0,0073797;-0,0072126;-0,0116026;1,6231375;2,647404;23,8581944;2,8126273;2,5857991
"63";2067;22,0875206;6,2045393;2,4906745;12,8188143;1,8488048;2,5222759;12,1429806;2,8154867;1,1345035;4,5881815;0,6782419;1,4269379;17,1849327;3,996258;1,611299;6,4951029;0,977794;0,169841;6,4558578;-0,0074002;-0,0072159;-0,0116078;1,6177953;2,5382209;23,6407905;2,7080619;2,5955893
"64";2068;0;0;0;0;0;0;0;0;0;0;0;0;14,9304295;3,4774606;1,4117174;5,6731796;0,8899865;0,1619322;-2,3221319;-0,0098574;-0,0072208;-0,0116157;1,6124771;0,0742164;12,6082976;0,2361486;2,5024636
"65";2069;0;0;0;0;0;0;0;0;0;0;0;0;12,3066473;2,8701513;1,1647978;4,6800666;0,7365542;0,1368451;-5,7641873;-0,0112435;-0,0071681;-0,011531;1,6075559;0,0533361;6,54246;0,1901812;2,3441101
"66";2070;0;0,3618152;0,0309499;0,1427353;0,2830563;0;0;0;0;0;0;0;10,1444445;2,3692293;0,9611707;3,8611181;0,6097396;0,1158588;-6,4240661;-0,0115448;-0,0070996;-0,0114208;1,6026969;0,0486838;3,7203784;0,1645426;2,2124365
"67";2071;0,6657354;0,367241;0,0594929;0,3027695;0,2830563;0,0438638;0;0;0;0;0;0;8,3625832;1,956022;0,7932339;3,185751;0,5049047;0,0982883;-6,1458216;-0,0115527;-0,0070337;-0,0113148;1,5978905;0,0583208;2,2167616;0,1566091;2,1027952
"68";2072;0,67246;0,3715032;0,0619913;0,3265438;0,2830563;0,0478514;0;0;0;0;0;0;6,8941116;1,6151395;0,6547216;2,6287575;0,4182223;0,0835583;-5,6383562;-0,0114879;-0,0069746;-0,0112197;1,5930649;0,0646717;1,2557554;0,14823;2,0112872
"69";2073;0,67246;0,3752736;0,0642479;0,3480172;0,2830563;0,0478514;0;0;0;0;0;0;5,6838703;1,333894;0,5404691;2,1693604;0,3465339;0,0711926;-5,1851234;-0,0114111;-0,0069224;-0,0111357;1,5882871;0,0673302;0,4987469;0,1385228;1,934821
"70";2074;0,67246;0,3796217;0,0668529;0,3728055;0,2830563;0,0478514;0;0;0;0;0;0;4,6864204;1,1018299;0,4462196;1,7904317;0,2872324;0,0607962;-4,7810483;-0,0113377;-0,0068764;-0,0110617;1,583452;0,0690102;-0,0946278999999999;0,1298064;1,8706844
"71";2075;3,3623002;1,8242235;0,2951897;1,4922013;1,0158119;0,2392569;0;0;0;0;0;0;3,8643122;0,9103231;0,3684637;1,4778541;0,2381657;0,0520416;-3,7564995;-0,0112715;-0,0068357;-0,0109962;1,5785642;0,2344464;0,1078127;0,286488;1,8167299
"72";2076;5,4896584;3,2933807;0,5179387;2,5549812;1,8170031;0,4294595;0;0;0;0;0;0;3,1866949;0,752267;0,3043089;1,2199892;0,1975569;0,0446571;-2,1161535;-0,0102077;-0,0067995;-0,0109381;1,5737053;0,4296984;1,0705414;0,4743555;1,7712622
"73";2077;7,8397994;3,0201535;0,8099921;3,9092588;1,4349208;0,6857154;0;0;0;0;0;0;2,6281497;0,6218015;0,2513705;1,0072424;0,1639392;0,0384173;-0,1187514;-0,0086676;-0,0067673;-0,0108861;1,5689179;0,6884775;2,5093983;0,7268948;1,7328571
"74";2078;9,7398653;2,5120115;1,074486;5,1421523;0,7895355;0,9178364;0;0;0;0;0;0;2,1677265;0,5140951;0,2076824;0,8317043;0,1361011;0,0331347;2,0911741;-0,0071288;-0,0067382;-0,0108395;1,563925;0,9236439;4,2589006;0,9567786;1,7000261
"75";2079;11,514596;2,4723027;1,1263894;6,3724923;0,6934337;1,1468564;0;0;0;0;0;0;1,7881697;0,425164;0,171624;0,6868535;0,1130418;0,0286537;4,3356967;-0,006406;-0,006712;-0,0107973;1,5590947;1,1566133;6,1238664;1,185267;1,6721365
"76";2080;12,8931456;2,4356005;0,8989646;5,436708;0,6480239;1,3335472;0;0;0;0;0;0;1,4752568;0,351723;0,141859;0,5673137;0,093935;0,0248447;6,4103074;-0,0058984;-0,0066881;-0,0107588;1,5542643;1,3462529;7,8855642;1,3710976;1,6481993
"77";2081;12,722558;2,5137203;0,8563201;4,6264367;0,520635;2,29597;7,6060801;1,7766658;0,7106269;2,8739305;0,4248349;0,8938009;1,8452811;0,4377787;0,1759597;0,7059436;0,1131752;0,0269282;8,3521414;-0,0055543;-0,0066714;-0,0107319;1,5494195;2,3243222;10,1974225;2,3512504;1,6625947
"78";2082;8,7379971;2,6666496;0,9898612;5,116024;0,5547637;1,0209771;7,6060767;1,7741878;0,7106268;2,8739295;0,4248346;0,8938006;2,8621392;0,674673;0,2705469;1,0890957;0,1687209;0,0349612;3,3424058;-0,0054302;-0,0066771;-0,0107412;1,5442926;1,068292;6,204545;1,1032532;1,7130135
"79";2083;10,2685566;2,8776996;1,1137955;5,7491932;0,6342363;1,2058595;7,6060791;1,7718635;0,710627;2,8739302;0,4248348;0,8938009;3,6996505;0,8692687;0,3484258;1,4045924;0,2144044;0,0416378;2,8628585;-0,0054094;-0,0066906;-0,0107629;1,5393524;1,2327683;6,562509;1,2744061;1,7537568
"80";2084;10,9590273;3,0911536;1,2046975;6,1327357;0,676051;1,2788366;9,5076008;2,2124391;0,8882837;3,5924122;0,5310435;1,1172512;4,5464368;1,065627;0,4272138;1,7236956;0,260742;0,0484831;2,9659812;-0,0054384;-0,0067046;-0,0107854;1,5343738;1,3029969;7,512418;1,35148;1,7951158
"81";2085;11,6056223;3,3122904;1,2997489;6,4712105;0,7183343;1,3584193;11,4091206;2,6525862;1,0659405;4,310895;0,6372523;1,3407013;5,5789371;1,3048832;0,5233905;2,1130638;0,3175716;0,0570706;2,978404;-0,0055576;-0,0067225;-0,0108142;1,5293664;1,3810904;8,5573411;1,438161;1,846938
"82";2086;11,9877901;3,5911851;1,4016565;6,706717;0,7546369;1,402236;15,2121553;3,534204;1,4212536;5,7478585;0,8496693;1,787601;6,9214439;1,615904;0,6485643;2,6196511;0,3918208;0,0684618;2,9180264;-0,0056375;-0,006747;-0,0108537;1,524316;1,4289802;9,8394703;1,497442;1,9161368
"83";2087;13,201335;3,9094579;1,5300761;7,0562739;0,8266118;1,544031;17,4939728;4,0618162;1,6344414;6,6100364;0,9771197;2,0557415;8,5717955;1,9981563;0,8025297;3,2426362;0,4833559;0,0827236;2,9280448;-0,0057613;-0,0067822;-0,0109101;1,5192752;1,5677392;11,4998403;1,6504628;2,0026311
"84";2088;15,3099337;4,2382622;1,6744915;7,6318641;0,9450789;1,791235;16,0331783;3,7208078;1,4979612;6,0580821;0,8955277;1,8840817;10,1449099;2,3622146;0,9493052;3,836509;0,5706573;0,0965271;3,5024331;-0,0059341;-0,0068233;-0,0109763;1,5141339;1,807521;13,647343;1,9040481;2,0847912
